UniswapV3CL,0x099f616eefde5ecc497c5107fc57dfbcf78b03b4,WETH,MIRA,200,10000,0x4200000000000000000000000000000000000006,0x872ddfdacb2f2f89719cf482906731e33149cf4f,18,18,UniswapV3
UniswapV3CL,0x09d8935c500fcd1a806bfa07d3f62db715694775,WETH,KRN,10,500,0x4200000000000000000000000000000000000006,0x980a0d990ff92a235142ac2b6172e9dabcbc9a27,18,18,UniswapV3
UniswapV3CL,0x0a681777be8ea77fa470822b49a00381bab3b10a,COSMIC,WETH,1,100,0x3d2acadb53aea1b2c752ade18b0aa420310acb8c,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x0b1c2dcbbfa744ebd3fc17ff1a96a1e1eb4b2d69,WETH,USDC,200,10000,0x4200000000000000000000000000000000000006,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,18,6,UniswapV3
UniswapV3CL,0x0bd7b42d8689176071cd4ddd1b7c70f5f475eb45,GOBL,WETH,60,3000,0x077e4757f39facba5e7d5f64977ace483079812f,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x0ceeca3ea25a7221774a53448c1138ca22c1440e,WETH,VOOI,60,3000,0x4200000000000000000000000000000000000006,0xe4cf76eb3c4f5a191970fb0f46fe8f196f697fc9,18,18,UniswapV3
UniswapV3CL,0x0e2d0edfb2b48a450cd81e8271a1c22eb3ff0f29,WETH,CURA,60,3000,0x4200000000000000000000000000000000000006,0xc9a15a9f60b2a3a7a82dfbecace1a2e5d65e2741,18,18,UniswapV3
UniswapV3CL,0x0e4cd5bcab9c6f2669bf3fb396601923b27e60ce,WETH,Daylight,60,3000,0x4200000000000000000000000000000000000006,0x84673cd410f45983df09573cbc23bc3fc79fb523,18,18,UniswapV3
UniswapV3CL,0x0eb7fbe43045426938ddadc11dc41338e0907659,TORUS,USDC,200,10000,0x78ec15c5fd8efc5e924e9eebb9e549e29c785867,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,18,6,UniswapV3
UniswapV3CL,0x102680f80efa3caad7e6f9661a34f48eb646e16f,WETH,CMC20,10,500,0x4200000000000000000000000000000000000006,0xa0a8481fc246cd12f75227abb96220ff5360fad3,18,18,UniswapV3
UniswapV3CL,0x10b65f40b24c649fb175406b1b0ee533789a8bdc,WETH,x402Token,10,500,0x4200000000000000000000000000000000000006,0x5eb4951882bf865c953a40cc0c6cebf0e61a4078,18,18,UniswapV3
UniswapV3CL,0x114cd3781b2f6688c285ddd44c407f12a0d8fc5a,WETH,FOLKS,1,100,0x4200000000000000000000000000000000000006,0x72ff399279a952234a00433caf7676435e9cdf3f,18,18,UniswapV3
UniswapV3CL,0x11b341ff26ca5208f5064d60c72c731624e93b17,Utopia,WETH,60,3000,0x116acb8b36db9ff861872f58563a4ccfa3c81aa7,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x11e47a664f7384123a348e4b8d63b323612abdab,WETH,Stable,60,3000,0x4200000000000000000000000000000000000006,0xd3e5fc6923d917f5c984bb4a72e3124d76cf77e5,18,18,UniswapV3
UniswapV3CL,0x120acb511228385a6ec26e173ce8e80cdb8166d1,WETH,Jerplet,1,100,0x4200000000000000000000000000000000000006,0xbb6a20de1ee1ce4ce85a02faf4c105e83670da20,18,18,UniswapV3
UniswapV3CL,0x12146c8e7469be19ec6c7f58b80246548144f8b8,USSI,USDC,10,500,0x3a46ed8fceb6ef1ada2e4600a522ae7e24d2ed18,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,8,6,UniswapV3
UniswapV3CL,0x12cd21fb2b849032738c13a27c758b6e97013d35,jesseposting,WETH,200,10000,0x3c26bbd3eb9cbebe80f43c119b08b73b45bc7247,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x135f710edb33d1e59956ff94cc8d6b7d0eb32be6,WETH,ZOOF,60,3000,0x4200000000000000000000000000000000000006,0x50f7ec103605ac190d34d856304686a1a905e255,18,18,UniswapV3
UniswapV3CL,0x13855dbb6ca97e7e682ddd68fa74d58c0f7f657f,WETH,RWASS,1,100,0x4200000000000000000000000000000000000006,0xfb333198e25063a20d8bdf6eebdfc47231f3a2e3,18,18,UniswapV3
UniswapV3CL,0x138fbaf952af90e1bbf75e054bca6451e7cf244f,WETH,COBIE,60,3000,0x4200000000000000000000000000000000000006,0x9dcd543c06df8c47e01cf57816f96687c898a1ee,18,18,UniswapV3
UniswapV3CL,0x15474f8fe453e5b1955666478b8216c0ece01c89,FEYTH,WETH,60,3000,0x0c87a8f3751fa9dcc8330f780f4b3eb94748820e,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x15e3601fad01f05dcf50eb911b07a224ce23e630,WETH,TST,60,3000,0x4200000000000000000000000000000000000006,0x4635dd7f0849973b06cc22900144948b06f4e2bc,18,18,UniswapV3
UniswapV3CL,0x15fef81d26503ab6ba770ad46c1e0f77058185b1,WETH,brian,10,500,0x4200000000000000000000000000000000000006,0xcdd0d9da4d53ee3dc5c86c7aa4705d3088f95365,18,18,UniswapV3
UniswapV3CL,0x16793ae3a82c0f492baef15f6c5312d06da83d94,WETH,ADS,60,3000,0x4200000000000000000000000000000000000006,0xb20a4bd059f5914a2f8b9c18881c637f79efb7df,18,11,UniswapV3
UniswapV3CL,0x16b1277537f3849301f708d0965baf67d5f76287,WETH,baseiccm,1,100,0x4200000000000000000000000000000000000006,0x4292986b842b30f5bc057fdefb36023decc85844,18,18,UniswapV3
UniswapV3CL,0x17aaf562387138e4c6e12b0fb3173f55be0027e9,WETH,Toly,1,100,0x4200000000000000000000000000000000000006,0xf81696cdc313b239bb51cc550024f925b0f591b4,18,18,UniswapV3
UniswapV3CL,0x17e08ef381f8095491fa970c624467c80d574b9a,WETH,VSNBASE,60,3000,0x4200000000000000000000000000000000000006,0xd9c6038704a67b8e43599905570a2d5f669675cc,18,18,UniswapV3
UniswapV3CL,0x195014fe452a2252d723677854e294279c29d60a,WETH,Questflow,60,3000,0x4200000000000000000000000000000000000006,0xf93382a6d952df13ce3ba98adb15be1cb0088858,18,18,UniswapV3
UniswapV3CL,0x1ac4b85d04d63d9a47b24f367f337fa84e4868d7,WETH,RGET,60,3000,0x4200000000000000000000000000000000000006,0xb27416f0da59b45f712e71bcc420ef878f5579c5,18,18,UniswapV3
UniswapV3CL,0x1b21bf4ccfa490abeb2504f8bc3e29009364066e,WETH,Jesse,1,100,0x4200000000000000000000000000000000000006,0xc232ed2b863d43bbeb1c9eaa9f8d6fdb3e55f421,18,18,UniswapV3
UniswapV3CL,0x1b59b0f03083d74a4f610dba49ff9991ed70becf,WETH,KTA,200,10000,0x4200000000000000000000000000000000000006,0x74fefbf77b276dba8c074c0cdc3ec33b2cc3f6a0,18,18,UniswapV3
UniswapV3CL,0x1b9024646517b8ce876ca1c5d22a981800524c05,WETH,ZKPP,200,10000,0x4200000000000000000000000000000000000006,0xb3f3fc429234ec609210b5a11c656f04f43fe2ed,18,18,UniswapV3
UniswapV3CL,0x1bc9fc7fd780fc66246b690a2e3e479e7733ce0e,QUBO,USDC,60,3000,0x0f7efff221677c9efe85902008bbd135e36db50f,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,18,6,UniswapV3
UniswapV3CL,0x1bf194c08e5dd9e152967f8912e28b9a711a1ceb,WETH,KITE,60,3000,0x4200000000000000000000000000000000000006,0x8fff7c832096587731bbc4d791d9a86af12410c5,18,18,UniswapV3
UniswapV3CL,0x1dae73641c947797ac7940e3f9749fc398f4ec4a,WETH,OVN,60,3000,0x4200000000000000000000000000000000000006,0xbf8fdcbba90c05da3f01023ca174e501700201af,18,18,UniswapV3
UniswapV3CL,0x1debe54daf727de6b771ce53b8e4c9e5792fce99,WETH,BRIAN,1,100,0x4200000000000000000000000000000000000006,0x6d461ce72aa3ae04b987a2f0c91004fdaa1e01d4,18,18,UniswapV3
UniswapV3CL,0x1e43547895eb81d507ea385dccb5e69f5cfef0a5,WETH,BAO,1,100,0x4200000000000000000000000000000000000006,0x93fe5447ecae815b7f3eb27d3486755d9c99d00b,18,18,UniswapV3
UniswapV3CL,0x1f00d24c44e63cda13d0efddbf3fee9121eb0850,WETH,FOI,10,500,0x4200000000000000000000000000000000000006,0xc5aae77312401bea18b98d6d5fbf3345f736b028,18,18,UniswapV3
UniswapV3CL,0x2032b687816e74d5c512fae29456c5f39b76a8be,WETH,TRUMP,1,100,0x4200000000000000000000000000000000000006,0xcd0542ad11f7bb493900508d9f494fbd7f72615f,18,18,UniswapV3
UniswapV3CL,0x20a936290b467869ac75b6bb32a2819f26b28506,WETH,AT,10,500,0x4200000000000000000000000000000000000006,0x64aff76b6a4a2b3b74494499a9f1443bac86e5e8,18,18,UniswapV3
UniswapV3CL,0x22104440b3cf187249267484e2323adb6ce8a743,WETH,HUB,60,3000,0x4200000000000000000000000000000000000006,0x534dd17e748ef8bef14307250c97652800ca85b9,18,18,UniswapV3
UniswapV3CL,0x2252cf6592b365ea4bea849843894d03c8472a04,PPAI,WETH,60,3000,0x081f9cedba65e1b69efebd5b0932a20eb237f976,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x22b9572cf456c6fc8d85c7dfd2a4e7d4f20ef46c,WETH,mfer pepe,200,10000,0x4200000000000000000000000000000000000006,0x8a8bb09d3f087c72a6fb448af1bb2c2a95d5e8b4,18,18,UniswapV3
UniswapV3CL,0x22e13944cb896b021a0e6e0a2486af91bb83a8e3,onchain,WETH,1,100,0x3fb99b01b32d7a156e1e4dbf40ab6edc368645b2,0x4200000000000000000000000000000000000006,18,18,UniswapV3
