address,version,token0,token1,decimals0,decimals1,fee,block_number,timestamp,id
0x525f22fa82a79451fde74825485f220da0427136,3,0x4f668ee2401d89277cd3805c5f1a404a09780c03,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,54
0xfd202ae45161dd8938a159a2b9e5eabd05cfe2dc,3,0x55d398326f99059ff775485246999027b3197955,0xccc3a0ad598e1958c563a9c9d79fe6bdcc058938,18,18,25,0,0,55
0x294876edaf834931f4953fd58ef65d6f4a830cf4,3,0x498ce17fed34f1784bf75aae56e9e9b9fa2e52ba,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,56
0x723650932c2ec9db8cbba4ffeb505724d134ec36,3,0x55d398326f99059ff775485246999027b3197955,0x7ce93caf648b0b6285a7389c2505faf039e90d0d,18,18,25,0,0,57
0x408b4286e109b2aaf4807f585040f765430c5389,3,0x9750fbc13c860c7321c57b99c955cdc96453671e,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,58
0x203d66ecb7263efe424fcba0898761fc9fc9a8c0,3,0x6bdcce4a559076e37755a78ce0c06214e59e4444,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,59
0xefadb4147f2b289c91dda8d1a0d4cc77568b1061,3,0x55d398326f99059ff775485246999027b3197955,0x68130ecee991ea7b4cab0b68c0b4d91d1449bfdc,18,18,25,0,0,60
0x347c81ed0aca897a40dfd94a23afdda38c2f87d6,3,0x55d398326f99059ff775485246999027b3197955,0x88394e12b6f9e868b53a1af4c9a65dca876b8e2d,18,18,25,0,0,61
0x6f1b3c82f4f96a446df52013f230fb95355de1ae,3,0x10a81042268c8fd4daaf9c6cb82070b2b30d9bdc,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,62
0xd57f77a730b87770d911fea7491e45ab00decaef,3,0x55d398326f99059ff775485246999027b3197955,0xb90b7a34e5ac2766096797f4a2535f9ad3ba8626,18,18,25,0,0,63
0xcd0086922b050352d0010f6b4773dc85d1ca3a9b,3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xbfdc0e91698b4f7252d5a8903e4682c5733460c5,18,18,25,0,0,64
0x2899eb0138aa13bf92b35ac44299e6a6daf77071,3,0x55d398326f99059ff775485246999027b3197955,0xabed9f9d0c667f0f8c9edb6f6a8e12bd2bf6145c,18,18,25,0,0,65
0xc3aeb13229a92900097544a0d8bde8e2f46a8134,3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xf263cc32caed261a819713f3dcc494a96c3e5111,18,18,25,0,0,66
0xba57e276aaf6b3fd5ffc0c2a53fcb751ca824a58,3,0x55d398326f99059ff775485246999027b3197955,0xfad9152b792679c47ed4471125a74d041142d53a,18,18,25,0,0,67
0x6795786799561b3661f990da7c402cb1c9f9a04c,3,0x55d398326f99059ff775485246999027b3197955,0xf5bdc1843b0e698b5606cdb3eb7688c446929eb3,18,18,25,0,0,68
0xf06dd2aeaa90f24bae8876a90a96e5cf79873bdb,3,0x55d398326f99059ff775485246999027b3197955,0xf4f0d14c98e95adc3141bdbe00a75636edd25c15,18,18,25,0,0,69
0x6b9aa75fbab4ae1ad1809c07a687a7f9fb4b3569,3,0x55d398326f99059ff775485246999027b3197955,0xf04b12b838ae18bbc32ce950a4ada6a558aac2f1,18,18,25,0,0,70
0x23ea84dcd928f080aec941eeae08671945c01541,3,0x55d398326f99059ff775485246999027b3197955,0xb855154693b86c10330cc696d1e7aa4c85a207e1,18,18,25,0,0,71
0x7eaa21d4a29bc20ece0f41d80ec1560382e7b9d4,3,0x422aedd974cf452c80742965bb1ca3d37c03f954,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,72
0x007a5e4e2c6d377852e843a6d624120af450a073,3,0xa03110800894b3ccf8723d991d80875561f96777,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,73
0xcf470b9e36d99691b1f52998b368df5be318ff9f,3,0x55d398326f99059ff775485246999027b3197955,0x85e43bf8faaf04ceddcd03d6c07438b72606a988,18,18,25,0,0,74
0x2b948b5d3ebe9f463b29280fc03ebcb82db1072f,3,0x55d398326f99059ff775485246999027b3197955,0xbfd48cc239bc7e7cd5ad9f9630319f9b59e0b9e1,18,18,25,0,0,75
0xa28ade7adc9e2a95ac3b5d735259888039a12f70,3,0x55d398326f99059ff775485246999027b3197955,0xc338156c9d47b1fc7d0bcdc411a8de3938918458,18,18,25,0,0,76
0xeb30f42523b5e1f6c51e2ee6a638a35d40263d11,3,0x28ba6ef35f27f1ed3873cc788698d2ddb28d2a82,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,77
0x6b27bb584f44f55e865432dceb9ebbe9a17fd4a8,3,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0xf585b5b4f22816baf7629aea55b701662630397b,18,18,25,0,0,78
0x6ae42e93dcd117d78b145544be7b65c412a9f80a,3,0x55d398326f99059ff775485246999027b3197955,0x94fba46c2470f241523851603c6f98200b1f1669,18,18,25,0,0,79
0x755fb83bcd944655ea0d3e8cf5c021e645a5a54f,3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xf1094ca0c4b2ef11b9fcd36550ac322a39e666f1,18,18,25,0,0,80
0x8adeab5b9a6abcde14022e12a2a337b7f62fa718,3,0x55d398326f99059ff775485246999027b3197955,0xaf588a95b857c2259f57f810ac9402e52813fe38,18,18,25,0,0,81
0xe3a00d1a031c505446b028956edc9e0768a11376,3,0x55d398326f99059ff775485246999027b3197955,0x75a320c97205dd2e70e09085d1408c73a73d4d8f,18,18,25,0,0,82
0x5086776caab8aef34719996c7f987253e74eb614,3,0x55d398326f99059ff775485246999027b3197955,0xbead909efe27b94aa8ab884a624dcc76f8a1424f,18,18,25,0,0,83
0xd28dae6c3961bc22c399c078cecc550addf742cc,3,0x641ec142e67ab213539815f67e4276975c2f8d50,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,84
0x42fff4bcb7e95b32f3164c1fff8623026797d3ed,3,0x55d398326f99059ff775485246999027b3197955,0xf353f5f4eb46c157c7a3f7acea1c0913ee141319,18,18,25,0,0,85
0x0688cab3711651a000aab47b8947d32724c33bdf,3,0x55d398326f99059ff775485246999027b3197955,0x81b281f0bb69ba6382fb6ce9dd2f2ad0b709ec7f,18,18,25,0,0,86
0xff87bda5270d2fbcc8b131dbd630996214861450,3,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0xc76979538aad5c50ede8fe561830e35ab49c8888,18,18,25,0,0,87
0x5743b2bc41c844c99de3a7f0e5da046224f6786e,3,0x19ef250285b0f632bc17fafa67c7efecf0d3b864,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,88
0xacf2bec0dc2cf1ce84ca56c7c55e78a7b9fddcf4,3,0x2d83990ba25064347d168a3b5e3337a684150999,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,89
0xac299b124c2d5296ebad24e01c2cf75befa62c7b,3,0x55d398326f99059ff775485246999027b3197955,0xa25e45f182a86bc770a0eca60bf5afc39e3a01b2,18,18,25,0,0,90
0x2ad9c1ad5b06f953b69d39d6685d725cd330b9c5,3,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0xaf44a1e76f56ee12adbb7ba8acd3cbd474888122,18,6,25,0,0,91
0xaf0eb8f2f114917ef0026105c070cf08423f488e,3,0x0df0587216a4a1bb7d5082fdc491d93d2dd4b413,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,92
0x21f7e547828c1442a01c7c9b036c57ecdd9f1cc9,3,0x55d398326f99059ff775485246999027b3197955,0xf67e1181b86d353f04766ac99e6539361b96cfb1,18,18,25,0,0,93
