protocol,address,token0_symbol,token1_symbol,tickSpacing,fee,token0_address,token1_address,decimals0,decimals1,dex
UniswapV3CL,0x933d1358866d48b5ea94ca9ae7414243639402f2,GMRX,WBNB,60,3000,0xb6bf84b743f5f24981156c9f680955a9bfd4f4a0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,UniswapV3CL
PancakeSwapV3,0x8fbbdea8f91e8a6ed98ced7025db2354d526a115,VOT3,WBNB,50,2500,0x2f77d5f5c80c77bfb901fdee9534c07bb4a4053d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x5761e8f822eec6d28578f32bf2288dfc22ac60e2,SHRDM,WBNB,50,2500,0x35e167299b4dfc6df1d032b331518eb22a4bdc8e,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x755fbb89b480ac76d4d6f33290ce10082f2cfa47,USDT,LIKE,10,500,0x55d398326f99059ff775485246999027b3197955,0xf42ce6f5f02bfdb2d36391ea28a42b5c99911199,18,18,PancakeSwapV3
PancakeSwapV3,0x0fdc8d94d21ae778e6a16fe7018da4079784614e,MRSOON,WBNB,50,2500,0x31bb1e846e6383e21e73dea21137425dd7f2be3b,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x0fb3fe8b718924b15b61192203aec7f896832c25,SPAACE,WBNB,10,500,0xac5835c121787c5fc4d3f40fc095aa8b2dbf81b9,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x8fef880257417be9be3323f5173cdcce465c8048,USDT,DL,200,10000,0x55d398326f99059ff775485246999027b3197955,0xf337fe5e5be141d744a2e2dbc7dd1051376e922a,18,18,PancakeSwapV3
PancakeSwapV3,0x6aa60c5d7783a56dfe353e30588524bd44b0728c,KIMS,WBNB,10,500,0xa5af9cb7bcf8eaea521597a25aaa1755bd65deda,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x305dc42cacc8b3c2ddb4b796b85f3397cd601310,WBNB,SHREK,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xf37a1b845e40bc77e0b6e9e70c35b6c37a762e88,18,18,PancakeSwapV3
PancakeSwapV3,0x437de1a483069743ea423c545e6cf398b31b900b,LCSN,WBNB,50,2500,0x0b8b62de2dbfc2a419ff571818e41c7640a4f46b,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xd7ac2be4429270513d5d4b4f295ae44e2295cbee,ZRO,WBNB,200,10000,0x36fe296576d0d68170b279202775eefbf3ca9db9,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x6b59e3ceea92a53a0723cbba9a6a691bc80b05a3,PUMPAZ,WBNB,10,500,0x7ac78933a3114a0d4842df8918e3ec0907178037,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xe94d2eb47b4c412bb3b8999e0ff58d04a29a079f,WBNB,FIAMMA,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xf25c99898837b14f9cb663f59dd0606fb80636ee,18,18,PancakeSwapV3
PancakeSwapV3,0x698c01f5b28867e97c267600c3231ed95cf954a7,KLINK,WBNB,50,2500,0x01023ba8e1fefb460d170bb646a371dd329cd672,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0x37f45a05f7b69b3a2169177bbe6abfab6a28da41,WLFI ,WBNB,60,3000,0x13970dba95f564222714f821048f185fedaeceb8,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,UniswapV3CL
PancakeSwapV3,0x9af66feacf4811d121e369e7b6c0282d5bb3c942,TEVA,WBNB,50,2500,0x0a3ba382abde45d4e579be05bd97e5fe55d91d9a,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x3cae2464826e781aab543b851372e12320fadfcc,DOGE20,WBNB,10,500,0x6be75216054b89a78b60942c611b734ec8b05263,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x30eed13b19d6b68c74145f00501dbc8f8f8e2d4a,PUDEL,WBNB,50,2500,0x4e6b70efb61ae746c722883c9b7cb430579030cd,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x5ef864fd3f815fe928aed799ce1f863e949b4629,WBNB,HODJ,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe2230079007a865114d685c339759309c5b16f39,18,18,PancakeSwapV3
PancakeSwapV3,0x4bc175da0e50978eee9ea52bed23ef86e649de69,GLYPHS ,WBNB,50,2500,0xb018d1e59948e6dbfa2c9858c01c6d5a78c6181e,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xbe1dff1b795a60d52672fb210574a9d89a43079e,PHARON,WBNB,50,2500,0xa94bcc93dd6e224bc1a51b4fd3650e85ad49d882,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x466626db6aea75b2491fe5ff6cf8cb82a7b3b7c6,ENA,WBNB,10,500,0x48d761312aed29202229fa0672e129befe1d8023,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x72a667d33677c410c80d15606530f556e168761d,WLFI,WBNB,50,2500,0x070bc7a4427aaaf692348ccfaadc3f7d60f88652,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0x17824559e8d92f29b457effb3ccf1bcffdfa39c7,USDT,1USD,60,3000,0x55d398326f99059ff775485246999027b3197955,0xfa26b711ae85ed23e2230148c360f361a55ad926,18,18,UniswapV3CL
UniswapV3CL,0xb96fc3b89af85aa0a64f7af5211f90bdd435acf1,BTCB,APES,1,100,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0xfbd09f771d1d76275b58eca4016978a8a8dc46de,18,18,UniswapV3CL
PancakeSwapV3,0x60bdb947d22cc545c890f93b596a024a8ee9add6,PYUSD0,WBNB,10,500,0x4b7ca8ab2f3600ffb1abed423a7f3ff5dcc9c280,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x1c6215cb5d84b25b25dd4edc5bf06f60785224b3,USDT,RPX1,1,100,0x55d398326f99059ff775485246999027b3197955,0xbbd95f9efe101e84d28095a9b0090d11d2d97d41,18,18,PancakeSwapV3
PancakeSwapV3,0xf06ab7d504e227cf0395cfb53c1fcf525615ab43,MGLS,WBNB,50,2500,0x432d977615bca954ab434326412814253cc6229d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xe3c0ab725a2c193f70b9b5a12742c7f7b80ac69c,USDT,USDX,50,2500,0x55d398326f99059ff775485246999027b3197955,0x69633de1d26d6fbe7cf47b96bc12c410d50618d8,18,18,PancakeSwapV3
PancakeSwapV3,0x7ef27302fc4c1ee82eeaa8dc488443d919310744,HKDR,USDT,10,500,0x1e77885d0365f76894eb1ec9a67b75ba025b7eb0,0x55d398326f99059ff775485246999027b3197955,18,18,PancakeSwapV3
PancakeSwapV3,0x7d93ef0bc33d327893b75eb1a609d22b3299afc9,USDT,TBT,1,100,0x55d398326f99059ff775485246999027b3197955,0x8a11314e55f4d01f734ac3e294d7a2281bb2c778,18,18,PancakeSwapV3
PancakeSwapV3,0xa10e666264bdae1f39d4fcc810778f55eb81590a,WBNB,Eid,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xc3d2e9c34cfba1829061b6353f2647b2e59d7617,18,18,PancakeSwapV3
UniswapV3CL,0x8aa376db60b13c7c85cadd6c66c8e2f00aa768e3,WBNB,MTGX,60,3000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xcd2a067db27de11365cd0a2f2878e4e6c13b02dc,18,18,UniswapV3CL
UniswapV3CL,0x409d6dc127cb85ef1c3506ba70ad5e655edd08ba,CRDS,WBNB,60,3000,0x1c0d6652b4532b959eb3f85a25293487297bc816,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,UniswapV3CL
PancakeSwapV3,0xc1be01d302340ac13c91b57f8a14c58f6be5a57d,BDID,WBNB,50,2500,0x345a57f992afc77a21d6c03b3c02f96ba7080eee,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x41746b8d51d91a64158ae46a79b7411272737ab5,FROC,WBNB,50,2500,0x0a6ecdc83304873e636be7a8b577dbebd8f8fa98,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x2a59e53c0a69299941b7706d0182f43b2333561d,WBNB,FortKnox,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xcbd1020bb3c020a3a32514826bb33b4f80f46bd5,18,18,PancakeSwapV3
PancakeSwapV3,0x75cccb02f77fbf12cdb94f9f87e925f571e4c82e,CZ DOG,WBNB,50,2500,0x2244846a21a0c667fb1b1e15a189a19510ba3afc,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x7939854caa9935d5a60b1a933a6a18614686cb3d,True,WBNB,50,2500,0x597edfbda9fc3dd668edef0fb95eb21f34830dd6,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xe7be6a5dd847b3f1663311f217ed155d4f5b7db6,LDY,WBNB,50,2500,0x0ffbcf731a0e2f0ae7f47e64aa50d0021f8d9cce,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xcdef6c48806d8a35651ba6e47fc1aa79f3db2510,DEIN,WBNB,50,2500,0x172a486880f2acda55cc8ccb20807b8fca725ed2,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x095454c64e2a5034e66d7e886f8968fb98658783,WBNB,FAST,1,100,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xf4f7ad127143e288c3779adb19aacb8d1ae9f99e,18,18,PancakeSwapV3
PancakeSwapV3,0x3e0211d3d740b9dfccbc5a2b9b741ba352e065b6,USDT,JETUSD,1,100,0x55d398326f99059ff775485246999027b3197955,0x61107715903b52c1f4191ef90b3b9e21748af41f,18,18,PancakeSwapV3
PancakeSwapV3,0x65de82105bde03724e70882c1a243337d0a37946,FROC,WBNB,50,2500,0xa774b5e3f539ef3f3de01cb23addd5609dc33937,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xa7cb243a25f1ae453dadbb8592783360d2e14f54,WBNB,FANTAZMA,10,500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xf08457b884eb7c29cabaa512d8458065acf9997b,18,18,PancakeSwapV3
PancakeSwapV3,0x20c70b6947e684568d7b1d1ef738fbb484a9ca38,FUCKSEC,WBNB,200,10000,0x2f85daaab9bdb4ac1644edce5d7b9a1f8cb86244,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x0286a4ad3e4bfbb3196e4ef9eff310f8f463dad3,WBNB,BD20,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xc626b90ce6f56f8ba4722bc0d198d61b2b5a32a3,18,18,PancakeSwapV3
PancakeSwapV3,0xa95c58014a6792ddd43d654486f52c69383d3505,Doster,WBNB,50,2500,0x2e74870a26ecf90e76beeb9aa02c566524f97ae6,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xb95b27309349789719fbb08e4826ec36491c813a,NTMPI,WBNB,50,2500,0x5e40694234db324aa431b683167babfa224c1d48,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xc275a14b84c45f009966af664d506b042749907d,DAPPOS,WBNB,50,2500,0x3db35b9355d16fce22fe6300f81aa561e16a75d1,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0xf150d29d92e7460a1531cbc9d1abeab33d6998e4,USDT,USD1,1,100,0x55d398326f99059ff775485246999027b3197955,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,18,18,UniswapV3CL
PancakeSwapV3,0x71c4ab02ecbfbd1b025933299ff5230ab8dcd807,WBNB,SAGA,10,500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xbe0aa0cf0af373f9f62998c042c2942ca7d9c3d1,18,18,PancakeSwapV3
PancakeSwapV3,0xf78c244ea004d506d00075911af3be5aa9c05a9c,WBNB,Twitter,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xbbc11d72f20a5d331f2269ee3795000bccad1614,18,18,PancakeSwapV3
PancakeSwapV3,0x560382c1eccc4a1610b5953310e4da04d01de488,USDT,DAl,50,2500,0x55d398326f99059ff775485246999027b3197955,0x58ac337f87dabe1f39756524dda5b4bd60e1e44f,18,18,PancakeSwapV3
PancakeSwapV3,0x70f93fbf1fe0719d8e801fe3331d8e2f5aa791db,MOVES,WBNB,50,2500,0x21028772b5f0d231aab5e9dff1facd0459009577,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x41fff33ac32124afa49c4363d4b518ab84a983c0,USDT,$,1,100,0x55d398326f99059ff775485246999027b3197955,0xde16f585f31006807be2fbf50c74de9cfebd538a,18,18,PancakeSwapV3
PancakeSwapV3,0xc7cebdb5f208b65a23af19c2580147af4877e214,USDT,GHO,10,500,0x55d398326f99059ff775485246999027b3197955,0xad769fed7bf8be78bf339cd2f1db925abf40011c,18,6,PancakeSwapV3
PancakeSwapV3,0xc4aa88f7840a2776fd9c3d9246ee4bfd8e0abc73,RKFI,WBNB,50,2500,0x5c610722cdf8872478edd610c565d9fb9aa562fb,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xea55e166769f73e50bcee2c7b2c1c25e4fef0408,ITHACA,WBNB,50,2500,0x9e0160bebe98a7df3a4ec5afb6e290131bcf1db4,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x0ab4c42b0611482fa00d0d7e75447b0234004d00,WBNB,helllo,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xed92dd1471238b396aea1f6ce343b2cb97e3ed11,18,18,PancakeSwapV3
PancakeSwapV3,0x83906664c70ec44d392d2d738c06749a1419e271,WBRGE,WBNB,50,2500,0x5f0d219cf32201efcdd8e60e394e854a0d096ff1,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0x4de294e026c76e7fd18e87f2990bb9d009db1a8c,USDT,TD,60,3000,0x55d398326f99059ff775485246999027b3197955,0xb6b5a309d180520e8f8e0c38f6744a7fb4577f2f,18,18,UniswapV3CL
PancakeSwapV3,0x51d487ae0bf6fc0369799dbd422ceb353d2eeb18,KERNEL,WBNB,50,2500,0x1310d7e9f865611923c0a19304522a9e7f632281,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xae264e357d412bbd42ebbb87acaea23e98c0fade,bMAT,WBNB,50,2500,0x9f3cbaec96e583c98cb5dd6d1ddcd7f03fba0303,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0x8443237da3277ce70952205fc67c823903b697b6,WBNB,MAO,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe08fbb573bcf39f5305c4d5826d2a9332347e05a,18,8,UniswapV3CL
PancakeSwapV3,0x0bdb39239e66f9705dfec5180d4b61ae5b769912,WBNB,MAO,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe08fbb573bcf39f5305c4d5826d2a9332347e05a,18,8,PancakeSwapV3
PancakeSwapV3,0x9d1b787d2320080048a948a782de05c553ad76fa,USDT,GSRWA,1,100,0x55d398326f99059ff775485246999027b3197955,0xab53de523d06b08c1bd6546f390dc29f0b1e8753,18,18,PancakeSwapV3
PancakeSwapV3,0x3d880dc70fbb0b73de6980a16178f79a9f80fca8,TNSR,WBNB,200,10000,0x5210e7139d11d3434022c9b4529aeb7e4cbb6272,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xe1c79475afee85b702878ac4a07f966297e0de18,MLC,WBNB,50,2500,0x52cc1f9c43fb409e4598b4f1c603f8f251cd9cdf,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0xf7bde45a54817866493fdd6ba88aa6949ed9ec02,USDT,YUSD,10,500,0x55d398326f99059ff775485246999027b3197955,0xd455fe7f4a60583ff54de6348837bea928ffa2d5,18,18,UniswapV3CL
UniswapV3CL,0x8b100af3649129ca101c92441b234b92fe7e2f02,USDT,WMW,1,100,0x55d398326f99059ff775485246999027b3197955,0x667702d5304da27fb26773fc0636904c6094d771,18,18,UniswapV3CL
PancakeSwapV3,0x5f1b4bc6185ce0c7a517b1e45fe6249ebc5dc8d1,JYOC,USDT,1,100,0x3a9438c2a8b9a821f4a4def91ca83da51b2c1504,0x55d398326f99059ff775485246999027b3197955,18,18,PancakeSwapV3
PancakeSwapV3,0x7ee21da891e0e8589fdcf95b4931208e00feff4b,USDT,T-JBP,1,100,0x55d398326f99059ff775485246999027b3197955,0x997af859b0acd1e3b49d2d47e3286c11a91c1a69,18,18,PancakeSwapV3
PancakeSwapV3,0x18dab4c958ca5bf26ab0e861b0982bf61a3232c6,USDT,BRICS,50,2500,0x55d398326f99059ff775485246999027b3197955,0xce5ac2f4ce21099d1a7315df345f5372b05ab4b5,18,18,PancakeSwapV3
PancakeSwapV3,0x789a00ee5c89e816476e9623787bdd7344119146,USDT,OUSD,50,2500,0x55d398326f99059ff775485246999027b3197955,0xe2f6a5f021880b1e48ca1c9ea4d410441242e4e8,18,18,PancakeSwapV3
PancakeSwapV3,0x460a43fc761fafdfbbba1e97349ad7c3642b6c1f,BTCB,PNTO,1,100,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0xf704c6f148b8735eb084245701b617096835da1c,18,18,PancakeSwapV3
PancakeSwapV3,0x1068296e8d46f09c95d1ffb536e4c206b791b81b,Pi ,WBNB,50,2500,0x2d57bcecf5a2f239f3e294c311167e4077a7ce82,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x9c4ee895e4f6ce07ada631c508d1306db7502cce,USDT,USD1,1,100,0x55d398326f99059ff775485246999027b3197955,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,18,18,PancakeSwapV3
PancakeSwapV3,0x04649d3add4108a16c360f7b790660fd12924a18,GLNT,WBNB,10,500,0x1357201fb9a004442526b978eba5db9a31fd0694,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x264630720550be6781c05f2e24a9f57dedf30961,KTA,WBNB,50,2500,0x5f7e8b9af96eb785e444faa2c15345ba173eff52,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x8410b0235b1b0cf9d275e564f50edabc8ab34947,USDT,USD.T,1,100,0x55d398326f99059ff775485246999027b3197955,0x9ed8dbe0160cb9c98c8ac5c00adf3b1705cfa643,18,18,PancakeSwapV3
PancakeSwapV3,0x7b344fe992c2adce244ca3413fc90d8c9123bcec,FTX,WBNB,50,2500,0x9263bab1f7edff01fb199343fbcc68e380075e28,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0x7a715b3bd3cadff50705ca8500c5523d96bf81cc,WBNB,SUSDT,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xf3fc5a7c7f8b5049a35973c3bac9bd46c2c45981,18,18,UniswapV3CL
PancakeSwapV3,0x44ac9ae87173c7dfd99603f08660c71c672b2013,HSC,WBNB,200,10000,0x1ecd829d596c670003e094d77277b122eb8b59ed,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x3b12d6d79c6f3259e67c355c54e2ceada3ca7f12,INSP,WBNB,50,2500,0x68f0d5161329b2d686251dc5a554050107a511a1,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xb6011f41768c17501c6ba494f01f26ac9e07a19d,SAGA,WBNB,200,10000,0x501eb552ceb4b011b311d3499b9c2b0fd2e9b7a0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0x14d58f8309e065058c09c68a148e70c985e0bd21,WMS,USDT,1,100,0x2ae72dbc640c7a6405742bb32b0738c97860a44e,0x55d398326f99059ff775485246999027b3197955,18,18,UniswapV3CL
PancakeSwapV3,0x9432e8ecbfb216a1ff55ca4e7c6e244ce727cbac,WBNB,APEMAN,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xc7493bac80e87a38e2105f080f840b60f18ced3f,18,18,PancakeSwapV3
PancakeSwapV3,0x4f72a206adc64871cb843253af983bbb2baca401,KEKIUS,WBNB,50,2500,0x7921b7d1e10a1e170e143654441152d5c2bfdb72,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xff622ac55219d6e6c37cdf52734f16ef859cf2c6,ai16cz,WBNB,50,2500,0x318364fc57ef79406df99b97c88540055ed05823,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xea7a7de5aa27c76fc7d941d48a402eead4ba0fdb,Romulus,WBNB,50,2500,0x4196da8c8445d9313ccb31f78d9066bb4197bdaa,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xc533e9fa4547e2d73ea011e136ad03cd5a718a4e,WBNB,KANYE,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe9fca5b7a26daaaed3516b8dc9f5bffa606492bc,18,18,PancakeSwapV3
PancakeSwapV3,0x9c4613b5b0b00778e76bb97781e203ccd4afc5c5,HOOD,WBNB,50,2500,0x53a2417a9d89b5cf4bca9e65b31a4e6caa2859e0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0x1a60e25a0cf03cbebf1a4bcf0d90f301439a58b1,SFCP,WBNB,60,3000,0x5ce8e55e256e4bd58cea94963d4cb280de6b8bb2,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,UniswapV3CL
PancakeSwapV3,0xac0fe1c4126e4a9b644adfc1303827e3bb5dddf3,USDT,satUSD,10,500,0x55d398326f99059ff775485246999027b3197955,0xb4818bb69478730ef4e33cc068dd94278e2766cb,18,18,PancakeSwapV3
UniswapV3CL,0xb1993c48482e5fab792721daac3ec66d7e735327,GUANYIN,WBNB,200,10000,0x46c6c5693ee262cc69dde68adcf1e1d84d150b0a,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,8,18,UniswapV3CL
PancakeSwapV3,0x1385cb60c081ca067066451a214c229fe8f5af70,TOLKITSEOSWAP,WBNB,10,500,0xb6876d1eb40c0e2048f5e2876a2d8decb3c05f8f,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x3e4a113687c2347d39a62c7bc4131f0e969ef5c8,WBNB,PG,1,100,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xed2385c8ea8c9507ab33e284c3288a62ebccf29e,18,18,PancakeSwapV3
UniswapV3CL,0x00767e906a751322e1bc26da8be32751c6b75f53,USDT,WBNB,200,10000,0x3570d2530188465fa6ba278b787e95fadf807bdb,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,UniswapV3CL
PancakeSwapV3,0xb652630648cd0f98b9977c3b15d0bd693cf5f84f,USDC,U,1,100,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0xce24439f2d9c6a2289f741120fe202248b666666,18,18,PancakeSwapV3
PancakeSwapV3,0xf94586674112c1fc441af4e2fcd0bb3240fc7eb5,ALVA,WBNB,50,2500,0x2cf129e932c1c4dbfd7bb3b69b23a08c8fc08b8c,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xe1e0348bf0d3bb414ec0d3f9236142082c67fd51,TEST,WBNB,50,2500,0x34c0a8737a206f146c52ac65aadcf0570b96b3bb,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xb46437e42cec7f546f0c2e12fd184f634b43b4e7,CBA,USDT,50,2500,0x4ecad5724651003a0212ea2a7eaacebaa9e589b4,0x55d398326f99059ff775485246999027b3197955,18,18,PancakeSwapV3
PancakeSwapV3,0x4782fe8c7ca1b20c186da8d31de5a4cad8d18cf1,USDT,CBI,50,2500,0x55d398326f99059ff775485246999027b3197955,0xb6936c80bb4253407fcef3b6d1bae93d9b84ad2a,18,18,PancakeSwapV3
PancakeSwapV3,0xd00b3846fe1b1b18d4bd1251da9c980126312d48,USDT,HUSD,1,100,0x55d398326f99059ff775485246999027b3197955,0xe08aab8e45526c15cc29e272e75eecc9ad8ca52e,18,18,PancakeSwapV3
PancakeSwapV3,0x51180e3524b50b00e1f4df2505bc1a560db83db4,USDT,Siz,1,100,0x55d398326f99059ff775485246999027b3197955,0x8a445843e53d36b38e6aeed197286ce783c7079b,18,18,PancakeSwapV3
UniswapV3CL,0xa5192ad2de4dc86acc0e3657b918b3f43e1c7992,USDT,WBNB,1,100,0x86913ec059e52b960b943a6977d320f0f72317a5,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,UniswapV3CL
PancakeSwapV3,0x7013cd3f7eab65808cacd6a49d5e131ce1b7d592,WBNB,HYPE,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xfcaceafa09b74376bdc69fe8a8ec089ab1ab7b03,18,18,PancakeSwapV3
UniswapV3CL,0x09516c65d4832f2e50fe366fdf849f32f7be3535,BTEST,WBNB,200,10000,0xb9726dbbec1b13a1b66f328f83849ae6daccebb1,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,UniswapV3CL
